generation,mean_fitness,best_fitness
2521,-151553.125000,-31325.804688
2522,-151644.656250,-31272.626953
2523,-151654.187500,-31219.527344
2524,-151722.343750,-31180.361328
2525,-151694.187500,-31448.990234
2526,-151799.718750,-31309.646484
2527,-151799.375000,-31314.773438
2528,-151882.781250,-31252.271484
2529,-151991.078125,-31251.681641
2530,-152038.968750,-31384.138672
2531,-152049.062500,-31353.673828
2532,-152016.609375,-31487.076172
2533,-152018.468750,-31820.017578
2534,-152068.203125,-31927.230469
2535,-151946.937500,-31841.357422
2536,-151802.531250,-31822.609375
2537,-151862.453125,-31705.933594
2538,-151778.562500,-31558.197266
2539,-151668.375000,-31509.755859
2540,-151853.031250,-31697.798828
2541,-151708.437500,-31617.056641
2542,-151766.031250,-31618.203125
2543,-151787.593750,-31327.537109
2544,-151798.156250,-31263.957031
2545,-151826.093750,-31366.787109
2546,-151841.843750,-31254.724609
2547,-151882.906250,-31376.101562
2548,-151930.156250,-31569.142578
2549,-151786.218750,-31179.951172
2550,-151840.281250,-31204.123047
2551,-151907.046875,-31513.250000
2552,-151881.718750,-31485.480469
2553,-151894.453125,-31553.216797
2554,-151942.718750,-31619.302734
2555,-151980.218750,-31410.902344
2556,-151912.812500,-31874.708984
2557,-151810.031250,-31879.296875
2558,-151769.890625,-31694.816406
2559,-151709.687500,-31683.058594
2560,-151688.062500,-31759.560547
2561,-151681.859375,-31726.513672
2562,-151693.375000,-31678.259766
2563,-151691.953125,-31714.623047
2564,-151603.312500,-31625.285156
2565,-151590.578125,-31651.53710
